,time,Label,author,title,summary,description,article_text,url
144,"March 20, 2020 09:32 AM IST",1,Nishant Kumar,ITC stock sees 32% in 2020; brokerages now expect double-digit gains,"Among the blue-chip stocks, ITC is a stock which, brokerages say, has corrected sharply and is now ready to move upward.
""We see deep value in the stock at the current price and find it too cheap to ignore.
ITC's huge cash surplus hints that the dividend payout may move up going forward.
Brokerage firm ICICI Securities, too, has a 'buy' call on ITC with a target price of Rs 220, an upside of 36 percent.
The brokerage currently has a 'neutral' call on the stock with a target price of Rs 196 which is a 21 percent upside.","As of March 19 close, shares of ITC have fallen 32 percent on BSE in the calendar year 2020, in sync with a 31 percent fall in Sensex during the same period.","The Indian market is at a multi-year low and benchmark indices are experiencing relentless fall which has forced investors to look for quality stocks that are at cheap levels now and may give healthy gains in the long term.

Among the blue-chip stocks, ITC is a stock which, brokerages say, has corrected sharply and is now ready to move upward.

As of March 19 close, shares of ITC have fallen 32 percent on BSE in the calendar year 2020, in sync with a 31 percent fall in Sensex during the same period.

Brokerage firm JM Financial finds the stock too cheap to ignore.

""We see deep value in the stock at the current price and find it too cheap to ignore. ITC's operating profit growth even during the past three years (FY16-19) was at 8.4 percent CAGR –a pace similar to that of Asian Paints' (8.4 percent CAGR) and much higher vs Dabur's (4.6 percent) but its stock price is down more than 25 percent over the past four years while Asian Paints' the stock has doubled and Dabur's has grown 73 percent during the same period.,"" said JM Financial.

The brokerage has a 'buy' call on the stock with a target price of Rs 315, which is a 95 percent upside from the current market price of the stock at Rs 161.95. As per the estimates of the brokerage, ITC currently trades at a headline PE of 11.5 times on a one-year forward basis (based on FY21 EPS) and 10.4 times on FY22 basis.

JM Financial highlighted that ITC's headline one-year forward PE multiple is now less than 12 times, which is at a discount to Nifty50 and also 50 percent below its own five-year and ten-year PE averages. The implied PE (FY21 basis) for the cigarettes business is 7 times – lower than even most global tobacco stocks.

Moreover, The implied PE (FY21 basis) for the cigarettes business is 7 times which is lower than even most global tobacco stocks.

ITC's huge cash surplus hints that the dividend payout may move up going forward.

""ITC's net-cash surplus is estimated to be Rs 36,100 crore at March 2020-end against Rs 30,700 crore at March 2019-end and the company's yearly FCFF (free cash flow to the firm) generation is of the order of more than Rs 10,000 crore. The huge cash-surplus at its disposal (about 70 percent of annual revenue, 19-20 percent of market cap), there is a clear case for

dividend payout ratio to move up from 72-73 percent in recent years (average) to more than 80 percent going forward,"" JM Financial said.

The brokerage also added that the company has recently updated its dividend policy which now cites a payout ratio of 80- 85 percent of post-tax profit over the medium-term – this would peg dividend per share at more than Rs 10 for FY20E which would translate into a dividend yield of more than 6.5 percent at the current market price.

Brokerage firm ICICI Securities, too, has a 'buy' call on ITC with a target price of Rs 220, an upside of 36 percent.

The brokerage said with the increase in the guided payout ratio to 80-85 percent from nearly 70 percent currently, ITC has addressed an important investor concern of capital allocation – particularly hotels capex which has mostly been EVA (economic value added) negative.

The brokerage expects ITC stock to rerate as, over the past two decades, big rerating events for ITC were steep jumps in the dividend pay-out to 40-45 percent range over FY05-09 from 30-35 percent range earlier and then the second instance of increasing it to 65-70 percent range in FY10 from 45-50 percent range earlier.

ICICI Securities said its earnings estimates for ITC are broadly unchanged and it had only adjusted for higher dividend payment. ""We are modelling revenue/EBITDA/PAT CAGR of 9/8/5 percent, respectively, over FY20-22E,"" ICICI said.

Brokerage firm Motilal Oswal Financial Services is of the view that ITC's dividend payout increase acts as a silver lining at a time when pace of near term earnings growth for the company is uncertain given weak performance of late and the NCCD increase in the budget.

The brokerage currently has a 'neutral' call on the stock with a target price of Rs 196 which is a 21 percent upside.

The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/itc-stock-sees-32-in-2020-brokerages-now-expect-double-digit-gains-5053081.html
145,"March 19, 2020 01:43 PM IST",0,Rakesh Patil,Ashok Leyland to acquire upto 19% equity shares in Hinduja Leyland; share hits 52-week low,"Ashok Leyland touched a fresh 52-week low of Rs 50.15, falling 22 percent intraday on March 19 after the company approved acquisition of up to 19 percent additional equity shares in Hinduja Leyland Finance from the existing shareholders in tranches.
The company is to acquire stake in Hinduja Leyland Finance for a consideration not exceeding Rs 1,200 crore subject to approvals, consents, sanctions and permissions of the appropriate authorities.
As and when the company completes acquiring shares in tranche(s) and if the said acquisition exceeds 2 percent or more of the equity shares of HLFL, the company will inform the stock exchanges, as required, as per the company's press release.
The acquisition will get completed in tranches within a period of 12 months from the date of approval.
At 13:22 hrs, Ashok Leyland was quoting at Rs 51.65, down Rs 12.70, or 19.74 percent on the BSE.","The company to acquire stake in Hinduja Leyland Finance for a consideration not exceeding Rs 1,200 crore","Ashok Leyland touched a fresh 52-week low of Rs 50.15, falling 22 percent intraday on March 19 after the company approved acquisition of up to 19 percent additional equity shares in Hinduja Leyland Finance from the existing shareholders in tranches.

The company is to acquire stake in Hinduja Leyland Finance for a consideration not exceeding Rs 1,200 crore subject to approvals, consents, sanctions and permissions of the appropriate authorities.

As and when the company completes acquiring shares in tranche(s) and if the said acquisition exceeds 2 percent or more of the equity shares of HLFL, the company will inform the stock exchanges, as required, as per the company's press release.

The acquisition will get completed in tranches within a period of 12 months from the date of approval.

At 13:22 hrs, Ashok Leyland was quoting at Rs 51.65, down Rs 12.70, or 19.74 percent on the BSE.",https://www.moneycontrol.com/news/business/stocks/ashok-leyland-to-acquire-upto-19-equity-shares-in-hinduja-leyland-share-hits-52-week-low-5050441.html
146,"March 19, 2020 03:03 PM IST",1,Sandip Das,"D-Street Buzz: Nifty Pharma in green led by Lupin; volumes of Vodafone Idea, ITC, YES Bank surge","The auto index underperformed, down over 4 percent dragged by Bharat Forge which tanked over 11 percent followed by MRF, Maruti Suzuki, Mahindra & Mahindra and Ashok Leyland.
The stop gainers included ITC, Hero MotoCorp, Bharti Airtel, Kotak Mahindra Bank and Infosys while the top losers included Maruti Suzuki, Axis Bank, M&M, Tech Mahindra and Bajaj Finance.
It was trading with volumes of 69,405,744 shares, compared to its five day average of 137,829,265 shares, a decrease of -49.64 percent.
YES Bank stock price was down 11 percent.
It was trading with volumes of 16,053,611 shares, compared to its five day average of 27,911,783 shares, a decrease of -42.48 percent.","The stop gainers included ITC, Hero MotoCorp, Bharti Airtel, Kotak Mahindra Bank and Infosys while the top losers included Maruti Suzuki, Axis Bank, M&M, Tech Mahindra and Bajaj Finance.","The Indian stock market is witnessing a roller coaster ride with Sensex is down 309.62 points or 1.07% at 28559.89, and the Nifty fell 128 points or 1.51% at 8340.80.

Nifty Pharma was the only sector trading in the green, up almost a percent led by Lupin which jumped over 5 percent followed by Divis Labs, Glenmark Pharma and Sun Pharma.

The auto index underperformed, down over 4 percent dragged by Bharat Forge which tanked over 11 percent followed by MRF, Maruti Suzuki, Mahindra & Mahindra and Ashok Leyland.

However, share price of Hero MotoCorp jumped over 5 percent and was the top Sensex gainer followed by Exide Industries, Bajaj Auto and Motherson Sumi Systems.

The volatility index is up 12.71 percent at 72.09 level.

The stop gainers included ITC, Hero MotoCorp, Bharti Airtel, Kotak Mahindra Bank and Infosys while the top losers included Maruti Suzuki, Axis Bank, M&M, Tech Mahindra and Bajaj Finance.

The stocks which moved the most with respect to volumes included Vodafone Idea which was up 6 percent. It was trading with volumes of 69,405,744 shares, compared to its five day average of 137,829,265 shares, a decrease of -49.64 percent.

YES Bank stock price was down 11 percent. It was trading with volumes of 16,053,611 shares, compared to its five day average of 27,911,783 shares, a decrease of -42.48 percent.

Share price of State Bank of India shed 3 percent with the stock trading with volumes of 6,087,575 shares, compared to its five day average of 4,931,061 shares, an increase of 23.45 percent while ITC was trading with volumes of 2,296,706 shares, compared to its five day average of 1,794,417 shares, an increase of 27.99 percent. The stock jumped over 6 percent.",https://www.moneycontrol.com/news/business/markets/d-street-buzz-nifty-pharma-in-green-led-by-lupin-volumes-of-vodafone-idea-itc-yes-bank-surge-5050831.html
147,"March 20, 2020 10:41 AM IST",1,Kshitij Anand,These 5 sectors to lead next rally on D-St after Covid-19 fall; keep a watch,"Some brokerage firms are already discounting a double-digit earnings cut in low teens while some sectors are likely to get positively impacted by the Covid-19 outbreak.
Coronavirus is having a major impact on the global economy and the stock markets across the globe.
Sectors that are defensive in nature as well as focused towards consumption are likely to do well along with insurance sectors.
Insurance sector:The Indian life insurance industry has evolved in the last two decades post privatization of the industry in 2000.
Keeping these factors in mind insurance industry have big scope in coming fiscal years and currently looking at fundamentals many stocks are available at attractive valuations.","An intermittent rally in sectors like insurance, industrial gases & fuels and retail could be possible as the advance-decline ratio of these sectors is greater than or equal to 0.50 on MoM basis.","The Indian market has fallen about 30 percent from its record high of 12,140 registered on January 20, and a large part of the fall could be attributed to the global sell-off amid signs of economic slowdown due to the rise in Coronavirus cases across the globe.

Factoring the worst, Morgan Stanley in a note on March 17, warned investors that the seismic waves of COVID-19 are likely to trigger a global recession. S&P Global in a note said that the coronavirus outbreak has plunged the world's economy into a global recession.

At a time when the global economy is going through a recession, India Inc. is likely to face a rub-off effect which will in turn impact demand and earnings.

Some brokerage firms are already discounting a double-digit earnings cut in low teens while some sectors are likely to get positively impacted by the Covid-19 outbreak.

Coronavirus is having a major impact on the global economy and the stock markets across the globe. India is among the top 15 economies which are most affected due to this pandemic.

The positive side for the Indian economy is the significant correction in the crude oil prices as India imports 85% of its oil needs which is the silver lining, suggest experts. Sectors that are defensive in nature as well as focused towards consumption are likely to do well along with insurance sectors.

“An intermittent rally in sectors like insurance, industrial gases & fuels and retail could be possible as the advance-decline ratio of these sectors is greater than or equal to 0.50 on MoM basis,” Gaurav Garg, Head of Research at CapitalVia Global Research Limited- Investment Advisor told Moneycontrol.

“This implies that most of the stocks in the above-mentioned sectors are still considered to be bullish and hold the potential to generate good returns in the near future as per investor's sentiments,” he said.

We also spoke to various experts on sectors which are likely to drive next leg of the rally in the market as and when dust settles:

Expert: Ajit Mishra, VP Research, Religare Broking

After a significant correction and high volatility in the Indian markets, we would advise investors to invest in defensive sectors like Consumer Durables, Paints and Pharma Space as they would be first amongst other sectors that would witness a reversal, with recovery in the markets.

Banking/NBFCs:

Also investing in large private Banking/NBFC would be considered as a safe bet. Going forward, in the medium to long-term we expect a recovery in the FMCG/ Consumer Durables sectors with improvement in the overall economy and uptick in demand.

Paint:

The Paints sector would benefit from lower crude oil prices and recovery in the consumption cycle.

Pharma:

Pharma counters are expected to be immune to the economic slowdown and we believe these counters have been in focus post the virus breakout.

Expert: Ritesh Asher – Chief Strategy Officer (CSO) at KIFS Trade Capital

FMCG:

We have a strong bet for the FMCG sector as this sector stand to gain from the slide in crude prices since many companies use oil and its derivatives in their products.

Demand will surge especially on a day to day essentials consumer products as they have high growth potential and with ongoing health circumstances, people will invest more in hygiene products.

Insurance sector:

The Indian life insurance industry has evolved in the last two decades post privatization of the industry in 2000. While growth has been aided by strong capital markets, there have also been interim setbacks in the form of regulatory changes. The private players have shown healthy growth since 2014.

Going forward, insurers are well poised to maximize the long term growth potential of the industry on the back of a stable regulatory environment, favorable demographics and increasing digital adoption by the customers.

These are few factors outlining the same as changing demographic profile & low insurance penetration. Keeping these factors in mind insurance industry have big scope in coming fiscal years and currently looking at fundamentals many stocks are available at attractive valuations.

: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/these-5-sectors-to-lead-next-rally-on-d-st-post-covid-19-fall-keep-a-watch-5050561.html
148,"March 19, 2020 01:22 PM IST",1,Rakesh Patil,Karur Vysya Bank share price up 5% as co enters precious metals biz,"Karur Vysya Bank share price rose nearly 5 percent intraday on March 19 as the bank has entered into precious metals business.
The bank offered precious metals to its customers and delivered its first shipment to clients in Chennai and Coimbatore.
It is now in the process of ramping up the business to more fully support its existing set of customers across the nation, said the bank in a release.
It has touched a 52-week low of Rs 26.60 intraday today.
At 12:29 hrs Karur Vysya Bank was quoting at Rs 28.75, up Rs 1.20, or 4.36 percent.",It has touched a 52-week low of Rs 26.60 intraday today.,"Karur Vysya Bank share price rose nearly 5 percent intraday on March 19 as the bank has entered into precious metals business.

The bank offered precious metals to its customers and delivered its first shipment to clients in Chennai and Coimbatore.

It is now in the process of ramping up the business to more fully support its existing set of customers across the nation, said the bank in a release.

It has touched a 52-week low of Rs 26.60 intraday today.

At 12:29 hrs Karur Vysya Bank was quoting at Rs 28.75, up Rs 1.20, or 4.36 percent.",https://www.moneycontrol.com/news/business/stocks/karur-vysya-bank-share-price-up-5-as-co-enters-precious-metals-biz-5050221.html
149,"March 19, 2020 11:44 AM IST",1,Nishant Kumar,"Telecom sector moving towards duopoly, say brokerages","Shares of Bharti Airtel fell up to 11 percent but those of Vodafone Idea jumped up to 7 percent in morning trade on BSE.
Most brokerages think that the telecom sector is moving towards a duopoly structure and Airtel and Reliance Jio are well-placed for this.
On the other hand, Bharti Airtel would emerge as a key beneficiary of further market consolidation in a two-player scenario, Credit Suisse added.
The global financial firm added that the bear case for Infratel increases if tenancy deletions from Vodafone Idea accelerate.
Bharti Airtel is our preferred pick in the telecom sector,"" ICICI Sec said.",Most brokerages think that the telecom sector is moving towards a duopoly structure and Airtel and Reliance Jio are well placed for this.,"Shares of telecom player Bharti Infratel cracked up to 19 percent in morning trade on BSE on March 19, a day after the Supreme Court of India refused to offer any further relief to the telecom companies with regards to the AGR dues.

Shares of Bharti Airtel fell up to 11 percent but those of Vodafone Idea jumped up to 7 percent in morning trade on BSE.

Hearing the Department of Telecommunications (DoT) plea in the adjusted gross revenue (AGR) case, a bench of the Supreme Court of India on March 18 held that no further objections to its orders would be allowed against payable dues.

Most brokerages think that the telecom sector is moving towards a duopoly structure and Airtel and Reliance Jio are well-placed for this.

Let's take a look at what the top brokerage think for the sector:

Credit Suisse

Global brokerage firm Credit Suisse said that SC's rejection of self-assessment of AGR dues is particularly negative for Vodafone Idea and the company's sustenance would remain under cloud without significant liquidity infusion.

On the other hand, Bharti Airtel would emerge as a key beneficiary of further market consolidation in a two-player scenario, Credit Suisse added.

The brokerage maintained its preference for Bharti Airtel and said its fair value could be Rs 622.

Morgan Stanley

Morgan Stanley is of the view that AGR issue could create a duopoly structure and Airtel and Reliance Jio are well placed for this.

""Due to strong balance sheets they could gain market share,"" Morgan Stanley said.

The global financial firm added that the bear case for Infratel increases if tenancy deletions from Vodafone Idea accelerate.

""Vodafone Idea's FY21 ARPU would need to be Rs 235 to be FCF break-even. The company's debt-to-EBITDA ratio is 30 times after building in total AGR liabilities,"" Morgan Stanley said.

Airtel's debt-to-EBITDA ratio is comfortable even after assuming AGR liabilities and despite correction, Morgan Stanley sees limited positive catalysts for Bharti Infratel.

Motilal Oswal Financial Services

The brokerage highlighted that Bharti Airtel and Vodafone Idea will now have to pay the entire AGR liability toward license and SUC charges of Rs 44,000 crore and Rs Rs 58,000 crore instead of Rs 34,300 crore and Rs 44,200 crore, respectively, provisioned in Q2FY20 and the recent self-assessment figures of Rs 13,000 crore and Rs 21,000 crore.

The brokerage, however, added that in a slight relief to telcos, the SC after two weeks will hear the DoT's proposal for a staggered payment of AGR dues by telcos over a period of 20 years at an 8 percent MCLR rate.

""In our view, Bharti should weather this storm through its recent fundraise. A duopoly market will likely benefit it (along with RJio) with incremental EBITDA potential of Rs 10000 crore in FY22 even after building in-network cost increase with blue-sky EBITDA of nearly Rs 55000 crore (on pre-Ind-AS 116),"" Motilal said.

ICICI Securities

In ICICI Sec's view, the DOT demand turns out to be much higher than provisioned by Bharti and Vodafone Idea at Rs 44000 crore and Rs 58300 crore, respectively.

""The only marginal positive is that the court has agreed to hear DOT plea for a rescue plan for telecom after two weeks,"" said the brokerage.

""Our analysis of the worst-case scenario of the Supreme Court rejecting rescue plan (though low probability), Bharti has cash close to AGR balance dues, while Vodafone Idea will struggle. Bharti Airtel is our preferred pick in the telecom sector,"" ICICI Sec said.

The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/telecom-sector-moving-towards-duopoly-say-brokerages-5049451.html
150,"March 20, 2020 09:41 AM IST",1,,Diamonds in the Dust: A sharp correction in ICICI Bank's shares signals an opportunity,"To view the full content of this article, you have to be a Pro:Already a Moneycontrol Pro subscriber?
Or Open in AppNot a Moneycontrol Pro subscriber yet?
Subscribe to Moneycontrol Pro:What's included:",,"To view the full content of this article, you have to be a Pro:

Already a Moneycontrol Pro subscriber? Or Open in App

Not a Moneycontrol Pro subscriber yet?

Subscribe to Moneycontrol Pro:







What's included:",https://www.moneycontrol.com/news/business/moneycontrol-research/diamonds-in-the-dust-a-sharp-correction-in-icici-banks-shares-signals-an-opportunity-5053201.html
151,"March 20, 2020 07:41 AM IST",1,Nishant Kumar,"Hot Stocks | 'Buy RIL, Tata Steel, Tata Motors for 15-20% return in short term'","Further, there is a major hidden divergence in the monthly RSI of the Nifty index, and this will not be negated if 6,825 remains intact during this month.
Traders are advised to buy the stock on dip from Rs 900 to Rs 840 for the target of Rs 1,100 with a stop loss of Rs 760.
Traders are advised to buy the stock on a dip near Rs 270 for the target of Rs 330 with a stop loss of Rs 240.
Tata Motors | Buy | LTP: Rs 72.90 | Target: Rs 84 | Stop loss: Rs 63 | Upside: 15.22%Since the beginning of the year, Tata Motors has crashed around 65 percent from its peak of Rs 202 to reach Rs 70-mark.
Traders are advised to buy the stock on a dip near Rs 70 for the target of Rs 84 with a stop loss of Rs 63.","With regard to the intermediate levels, 7,800 followed by 7,500 could be the next supports for Nifty","Mehul Kothari

There has been no respite for the bulls on D-Street so far during the week amid weakness in the global markets.

The domestic market witnessed severe selling for the fourth consecutive week, with the benchmark indices losing more than 15 percent.

Nifty closed near the 10,000-mark last week and has now breached the 8,000 level with ease.

At this juncture, it is trading with a cut of around 17 percent, while the Nifty Bank index has lost around 20 percent from the previous week to settle near the 20,000-mark.

At present, the technical supports are not working since the fall has more to do with the overall sentiment.

Earlier, we expected the 9,500–9,000 zone to attract some buying but that possibility has been ruled out as Nifty has breached the 8,000-mark.

Currently, the index is hovering near 8,000 level, which is the 78.6 percent Fibonacci retracement of the entire rally from 6,826 to 12,430.

Further, there is a major hidden divergence in the monthly RSI of the Nifty index, and this will not be negated if 6,825 remains intact during this month.

Also, the momentum oscillators on all the timeframes are showing signs of exhaustion. Thus, the above-mentioned evidence indicates that the range of 8,000–7000 can be a place where the market is likely to bottom out.

With regard to the intermediate levels, 7,800 followed by 7,500 could be the next supports. On the other hand, in case of any recovery, 8,600 would be the first hurdle above which there could be strong bounce towards the 10,000-mark since the fall also was vertical.

Traders are advised to start picking quality Nifty50 stocks and deploy some of their capital in the range of 8,000–7,000.

Here are three buy calls for the next 3-4 weeks:

Reliance Industries (RIL) | Buy | LTP: Rs 917.70 | Target: Rs 1,100 | Stop loss: Rs 760 | Upside: 20%

During the recent fall, Reliance Industries has corrected more than 40 percent from the peak of Rs 1,600 to end near Rs 900 mark.

At present, the stock is approaching its 100-month exponential moving average, which is placed at Rs 800 and the stock has never breached this level convincingly since 1998.

This time, too, we feel that even in the worst-case scenario, Rs 800 could be the zone, which the bulls will try to protect.

Traders are advised to buy the stock on dip from Rs 900 to Rs 840 for the target of Rs 1,100 with a stop loss of Rs 760.

Tata Steel | Buy | CMP: Rs 272 | Target: Rs 330 | Stop loss: Rs 240 | Upside: 21.32%

During the ongoing crash, the Nifty Metal index has been one of the worst performers and has corrected almost 37 percent from a peak of 2,900.

Currently, the index is trading near the lower end of a falling channel, which it has been respecting since January 2018.

Being a high weightage candidate in the Nifty Metal index, Tata Steel also has a similar price structure and is trading very close to the lower end of the falling channel.

In addition, we are witnessing a positive divergence in the weekly and monthly chart of the stock which indicates the possibility of a bounce.

Traders are advised to buy the stock on a dip near Rs 270 for the target of Rs 330 with a stop loss of Rs 240.

Tata Motors | Buy | LTP: Rs 72.90 | Target: Rs 84 | Stop loss: Rs 63 | Upside: 15.22%

Since the beginning of the year, Tata Motors has crashed around 65 percent from its peak of Rs 202 to reach Rs 70-mark.

The stock has been trading in a highly oversold zone for several weeks.

At present, it is hovering near Rs 68 level, which is the potential reversal zone of the bullish AB=CD pattern formed by joining the swing highs and lows of Rs 240, Rs 106 and Rs 202.

The risk-reward ratio looks highly lucrative to go long for short-term traders.

Traders are advised to buy the stock on a dip near Rs 70 for the target of Rs 84 with a stop loss of Rs 63.

(The author is Senior Technical Analyst, IndiaNivesh Securities)

Disclaimer: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd, the parent company of moneycontrol.com.

The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/hot-stocks-buy-ril-tata-steel-tata-motors-for-15-20-return-in-short-term-5051631.html
152,"March 19, 2020 10:04 AM IST",-1,Sandip Das,"Sterlite Tech share price slips, board to consider share buyback","The share price of Sterlite Technologies was trading one percent lower in the morning trade on March 19, with the digital technology company's board planning to consider a share buyback.
The board will meet on March 24 to consider a proposal for buyback of fully paid-up equity shares, the company said in a filing to the exchanges.
Sterlite Technologies had bagged orders worth Rs 1,500 crore ranging from continued business development in optical connectivity solutions and network services to emerging areas such as software virtualisation, the filing said.
It has also got projects in the Middle East, Africa and Southeast Asia for solutions related to standard billing, digital engagement and AI-based monetisation.
The stock, which has cracked more than 58 percent in the last six months, was quoting at Rs 66.05, down Rs 0.85, or 1.27 percent.",The stock has cracked more than 58 percent in the last six months.,"The share price of Sterlite Technologies was trading one percent lower in the morning trade on March 19, with the digital technology company's board planning to consider a share buyback.

The board will meet on March 24 to consider a proposal for buyback of fully paid-up equity shares, the company said in a filing to the exchanges.

Sterlite Technologies had bagged orders worth Rs 1,500 crore ranging from continued business development in optical connectivity solutions and network services to emerging areas such as software virtualisation, the filing said.

The company had won multi-year multi-million dollar contracts from major European telecom players. It has also got projects in the Middle East, Africa and Southeast Asia for solutions related to standard billing, digital engagement and AI-based monetisation. The company, however, did not reveal the contract details.

The stock, which has cracked more than 58 percent in the last six months, was quoting at Rs 66.05, down Rs 0.85, or 1.27 percent.",https://www.moneycontrol.com/news/business/markets/sterlite-tech-share-price-slips-board-to-consider-share-buyback-5049601.html
153,"March 18, 2020 11:32 AM IST",-1,Sunil Matkar,"SBI Life, ICICI Pru, HDFC Life shares fall 6-8% after Morgan Stanley cuts price target","Shares of HDFC Life, ICICI Prudential and SBI Life fell 6-8 percent intraday on March 18 after Morgan Stanley slashed price target, citing tougher earnings outlook ahead.
The global brokerage house has downgraded SBI Life to equalweight from overweight and cut price target by 25 percent to Rs 820 from Rs 1,100 per share earlier.
HDFC Life is better placed, hence assigning equalweight rating on valuations basis, but slashed price target to Rs 500 from Rs 570 per share, the brokerage said.
As the outlook remains tough on life insurance space, Morgan Stanley prefers large banks within India financials.
HDFC Life Insurance Company was down 5.25 percent at Rs 439.55, SBI Life Insurance Company down 7.88 percent at Rs 633.60 and ICICI Prudential Life Insurance Company down 5.71 percent at Rs 316 on the BSE at 1012 hours IST.","HDFC Life is better placed, hence assigning equalweight rating on valuations basis, but slashed price target to Rs 500 from Rs 570 per share, Morgan Stanley said.","Shares of HDFC Life, ICICI Prudential and SBI Life fell 6-8 percent intraday on March 18 after Morgan Stanley slashed price target, citing tougher earnings outlook ahead.

The global brokerage house has downgraded SBI Life to equalweight from overweight and cut price target by 25 percent to Rs 820 from Rs 1,100 per share earlier.

""ICICI Prudential looked inexpensive, but we have given equalweight rating due to uncertainty on growth/persistency,"" said Morgan Stanley while reducing the target to Rs 400 from Rs 490 per share.

HDFC Life is better placed, hence assigning equalweight rating on valuations basis, but slashed price target to Rs 500 from Rs 570 per share, the brokerage said.

""Overall earnings outlook for insurance companies are getting tougher, given continued volatile markets due to novel coronavirus outbreak across countries. Hence, we lowered earnings and introduced bear case weights while the reduced value of the new business by 3-10 percent over FY21-F22,"" it added.

As the outlook remains tough on life insurance space, Morgan Stanley prefers large banks within India financials.

HDFC Life Insurance Company was down 5.25 percent at Rs 439.55, SBI Life Insurance Company down 7.88 percent at Rs 633.60 and ICICI Prudential Life Insurance Company down 5.71 percent at Rs 316 on the BSE at 1012 hours IST.

: The above report is compiled from information available on public platforms. Moneycontrol advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/sbi-life-icici-pru-hdfc-life-shares-fall-6-8-after-morgan-stanley-cuts-price-target-5045341.html
154,"March 19, 2020 09:54 AM IST",-1,,Why retail investors should stay away from the Yes Bank rally,"If well-established competitor banks are available at lower valuations, why run the risk of burning your fingers in Yes Bank on a technical rally?
@moneycontrolcom Madhuchanda Dey","If well-established competitor banks are available at lower valuations, why run the risk of burning your fingers in Yes Bank on a technical rally?","If well-established competitor banks are available at lower valuations, why run the risk of burning your fingers in Yes Bank on a technical rally?

@moneycontrolcom Madhuchanda Dey",https://www.moneycontrol.com/news/business/moneycontrol-research/why-retail-investors-should-stay-away-from-the-yes-bank-rally-5049551.html
